time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-04 00:00:00+00:00,,,14,3
2024-12-05 00:00:00+00:00,,,6,3
2024-12-06 00:00:00+00:00,,,23,3
2024-12-07 00:00:00+00:00,,,2,1
2024-12-08 00:00:00+00:00,,,1,1
2024-12-09 00:00:00+00:00,,,16,7
2024-12-10 00:00:00+00:00,,,4,3
2024-12-11 00:00:00+00:00,,,21,9
2024-12-12 00:00:00+00:00,1.0,1.0,10,3
2024-12-13 00:00:00+00:00,,,6,4
2024-12-14 00:00:00+00:00,,,1,1
2024-12-16 00:00:00+00:00,1.0,1.0,21,10
2024-12-17 00:00:00+00:00,,,7,3
